"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-01-08","robo a negocio","-103.459376","19.714803","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-24","lesiones dolosas","-103.478009","19.684589","la providencia","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-01-05","robo a casa habitacion","-103.304866","19.471705","san isidro","tecalitlan","87","5:30","el patrimonio","interior"
"2017-01-10","lesiones dolosas","-103.380526","19.557144","tuxpan","tuxpan","108","17:45","la vida y la integridad corporal","interior"
"2017-01-21","violencia familiar","-103.413023","19.624041","zapotiltic","zapotiltic","121","5:30","la familia","interior"
"2017-01-23","robo a negocio","-103.419555","19.630205","zapotiltic","zapotiltic","121","17:45","el patrimonio","interior"
"2017-01-20","lesiones dolosas","-103.453663","19.719752","pablo luis juan","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-02","robo a persona","-103.476396","19.712964","los camichines","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-19","lesiones dolosas","-103.761256","19.635631","no disponible","san gabriel","113","5:30","la vida y la integridad corporal","interior"
"2017-01-24","robo a negocio","-103.459872","19.721934","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-26","lesiones dolosas","-103.469269","19.791974","cruz roja","gomez farias","79","17:45","la vida y la integridad corporal","interior"
"2017-01-05","lesiones dolosas","-103.464859","19.68878","cruz roja","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-01-19","robo a persona","-103.460823","19.705607","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-01-31","robo a int de vehiculos","-103.45927","19.716694","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-01-31","lesiones dolosas","-103.469222","19.693364","ciudad guzman centro","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
