"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-01-04","robo a persona","-103.188062","20.297177","la parota","chapala","30","5:30","el patrimonio","interior"
"2017-01-24","violencia familiar","-103.37553","20.337009","potrerillos","jocotepec","50","17:45","la familia","interior"
"2017-01-03","abuso sexual infantil","-103.259154","19.980124","concepcion de buenos aires","concepcion de buenos aires","26","5:30","la libertad y la seguridad sexual","interior"
"2017-01-18","robo a negocio","-103.124737","20.391845","atotonilquillo","chapala","30","17:45","el patrimonio","interior"
"2017-01-12","lesiones dolosas","-103.420639","20.284212","virgen de guadalupe 2","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-01-01","lesiones dolosas","-103.419687","20.232217","san pedro tesistan","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-01-07","abuso sexual infantil","-103.193454","20.302718","plaza de toros","chapala","30","5:30","la libertad y la seguridad sexual","interior"
"2017-01-06","robo casa habitacion","-103.048031","20.160448","centro","tizapan el alto","96","17:45","el patrimonio","interior"
"2017-01-30","robo a negocio","-103.189489","20.292918","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-01-26","robo casa habitacion","-103.350518","20.292392","san juan cosala","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-30","lesiones dolosas","-103.533945","20.389539","el molino","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-01-19","robo a vehiculos particulares","-103.189489","20.292918","chapala centro","chapala","30","17:45","el patrimonio","interior"
"2017-01-16","robo a persona","-103.423946","20.286993","nextipac","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-30","robo a vehiculos particulares","-103.130239","20.329455","san nicolas de ibarra","chapala","30","5:30","el patrimonio","interior"
"2017-01-20","robo casa habitacion","-103.024669","19.91649","mazamitla","mazamitla","59","5:30","el patrimonio","interior"
"2017-01-17","robo a vehiculos particulares","-103.144912","20.121748","el refugio","tizapan el alto","96","5:30","el patrimonio","interior"
"2017-01-31","homicidio doloso","-103.071","20.168198","no disponible","tizapan el alto","96","17:45","la vida y la integridad corporal","interior"
"2017-01-23","robo a vehiculos particulares","-103.424505","20.282839","virgen de guadalupe 2","jocotepec","50","5:30","el patrimonio","interior"
"2017-01-01","homicidio doloso","-103.210286","20.309117","no disponible","chapala","30","5:30","la vida y la integridad corporal","interior"
"2017-01-17","violencia familiar","-103.192283","20.287815","chapala centro","chapala","30","5:30","la familia","interior"
"2017-01-23","robo a int de vehiculos","-103.337775","20.289964","san juan cosala","jocotepec","50","17:45","el patrimonio","interior"
"2017-01-06","violencia familiar","-103.016813","19.921714","el charco","mazamitla","59","17:45","la familia","interior"
"2017-01-09","homicidio doloso","-103.311172","20.290803","no disponible","jocotepec","50","17:45","la vida y la integridad corporal","interior"
"2017-01-12","robo casa habitacion","-103.242842","20.297302","san antonio tlayacapan","chapala","30","5:30","el patrimonio","interior"
