"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-02-15","robo a negocio","-103.829098","20.371508","rinconada","cocula","24","5:30","el patrimonio","interior"
"2017-02-21","robo a persona","-103.594221","20.422173","acatlan de juarez centro","acatlan de juarez","2","17:45","el patrimonio","interior"
"2017-02-16","robo a casa habitacion","-103.797184","20.499765","camichines","cocula","24","17:45","el patrimonio","interior"
"2017-02-02","robo a vehiculos particulares","-103.931591","20.434788","centro","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-02-01","robo a casa habitacion","-103.59492","19.885668","centro historico","sayula","82","17:45","el patrimonio","interior"
"2017-03-10","robo a casa habitacion","-103.653471","20.257562","barranca de santa clara","zacoalco de torres","119","5:30","el patrimonio","interior"
"2017-03-16","robo a casa habitacion","-103.66367","20.41274","villa corona centro","villa corona","114","17:45","el patrimonio","interior"
"2017-03-07","robo a carga pesada","-103.552123","20.279288","no disponible","zacoalco de torres","119","17:45","el patrimonio","interior"
"2017-03-01","robo a negocio","-103.553076","20.224","ricardo flores magon","zacoalco de torres","119","17:45","el patrimonio","interior"
"2017-03-07","robo a int de vehiculos","-103.558298","20.402251","no disponible","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-03-27","lesiones dolosas","-103.507006","20.159065","verdia","zacoalco de torres","119","5:30","la vida y la integridad corporal","interior"
"2017-03-12","robo a casa habitacion","-103.598116","20.423441","acatlan de juarez","acatlan de juarez","2","17:45","el patrimonio","interior"
"2017-03-03","robo a vehiculos particulares","-103.936142","20.437667","centro","san martin hidalgo","77","5:30","el patrimonio","interior"
"2017-03-15","lesiones dolosas","-103.601921","20.428629","la resolana","acatlan de juarez","2","17:45","la vida y la integridad corporal","interior"
"2017-03-06","robo a negocio","-103.646842","20.387529","no disponible","villa corona","114","5:30","el patrimonio","interior"
"2017-03-09","violencia familiar","-103.816398","20.35083","la guitarrilla","cocula","24","5:30","la familia","interior"
"2017-03-06","violencia familiar","-103.602327","20.427479","la resolana","acatlan de juarez","2","17:45","la familia","interior"
"2017-03-14","abuso sexual infantil","-103.803018","20.4992","camichines","cocula","24","5:30","la libertad y la seguridad sexual","interior"
"2017-03-24","robo a vehiculos particulares","-103.769714","20.407492","la cofradia (la cofradia de la luz)","cocula","24","5:30","el patrimonio","interior"
"2017-03-06","robo a casa habitacion","-103.664039","20.417814","villa corona centro","villa corona","114","5:30","el patrimonio","interior"
"2017-03-10","robo a casa habitacion","-103.860234","20.379238","la loma ii","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-03-30","robo a casa habitacion","-103.588683","19.882079","cruz blanca centro","sayula","82","5:30","el patrimonio","interior"
"2017-03-09","robo a vehiculos particulares","-103.440645","20.094862","san jose de gracia","teocuitatlan de corona","92","5:30","el patrimonio","interior"
"2017-03-06","robo a casa habitacion","-103.598116","20.423441","acatlan de juarez","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-03-23","lesiones dolosas","-103.637404","20.434479","bellavista","acatlan de juarez","2","5:30","la vida y la integridad corporal","interior"
"2017-03-22","lesiones dolosas","-103.599931","19.881529","centro historico","sayula","82","17:45","la vida y la integridad corporal","interior"
"2017-03-23","robo de motocicleta","-103.823737","20.362187","la ascencion","cocula","24","5:30","el patrimonio","interior"
"2017-03-14","robo a casa habitacion","-103.82385","20.366441","centro","cocula","24","17:45","el patrimonio","interior"
"2017-03-22","robo a casa habitacion","-103.552125","20.427253","no disponible","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-03-02","robo a persona","-103.592257","20.424808","miravalle","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-03-02","robo a persona","-103.864325","20.381695","la loma ii","san martin hidalgo","77","5:30","el patrimonio","interior"
