"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica","ID_municipio_unico"
"2017-07-06","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","La vida y la integridad corporal","Interior","MUN053"
"2017-07-09","Robo de motocicleta",NA,NA,"NO DISPONIBLE","San Juan de los Lagos",73,"17:45","El patrimonio","Interior","MUN073"
"2017-07-25","Abuso sexual infantil",NA,NA,"NO DISPONIBLE","Teocaltiche",91,"5:30","La libertad y la seguridad sexual","Interior","MUN091"
"2017-07-18","Robo a carga pesada",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-07-11","Robo a casa habitación",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"17:45","El patrimonio","Interior","MUN053"
"2017-07-10","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Encarnación de Díaz",35,"17:45","La vida y la integridad corporal","Interior","MUN035"
"2017-07-27","Lesiones dolosas",NA,NA,"NO DISPONIBLE","San Juan de los Lagos",73,"17:45","La vida y la integridad corporal","Interior","MUN073"
"2017-07-04","Robo a carga pesada",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","El patrimonio","Interior","MUN053"
"2017-07-18","Lesiones dolosas",NA,NA,"NO DISPONIBLE","Lagos de Moreno",53,"5:30","La vida y la integridad corporal","Interior","MUN053"
"2017-07-10","Robo a casa habitación",NA,NA,"NO DISPONIBLE","Encarnación de Díaz",35,"17:45","El patrimonio","Interior","MUN035"
"2017-07-19","Robo a vehículos particulares",NA,NA,"NO DISPONIBLE","San Diego de Alejandría",72,"17:45","El patrimonio","Interior","MUN072"
