"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2023-01-24","Abuso sexual infantil",-104.68138271515458,19.209154701983945,"BARRA DE NAVIDAD","Cihuatlán",22,"04:00","La libertad y la seguridad sexual","Interior"
"2023-08-02","Abuso sexual infantil",-105.24538318172296,19.93737500372109,"CENTRO","Tomatlán",100,"12:00","La libertad y la seguridad sexual","Interior"
"2023-04-25","Abuso sexual infantil",-104.64636259765786,19.486493473005638,"PLAN DE AYALA","La Huerta",43,"12:10","La libertad y la seguridad sexual","Interior"
"2023-05-24","Abuso sexual infantil",-105.32574881569565,19.954736509949644,"JOSE MARIA PINO SUAREZ","Tomatlán",100,"13:00","La libertad y la seguridad sexual","Interior"
"2023-08-02","Abuso sexual infantil",-105.19534137047611,20.121693702901617,"SAN RAFAEL DE LOS MORENO","Tomatlán",100,"13:00","La libertad y la seguridad sexual","Interior"
"2023-05-24","Abuso sexual infantil",-105.00098541474046,19.86055297175337,"NO DISPONIBLE","Tomatlán",100,"14:00","La libertad y la seguridad sexual","Interior"
"2023-08-03","Abuso sexual infantil",-105.3352287696601,19.873790819976524,"LA CUMBRE","Tomatlán",100,"14:00","La libertad y la seguridad sexual","Interior"
"2023-10-14","Abuso sexual infantil",-104.56455463506704,19.239777370928252,"CENTRO","Cihuatlán",22,"14:00","La libertad y la seguridad sexual","Interior"
"2023-09-25","Abuso sexual infantil",-104.71754905250806,19.24304044973343,"EMILIANO ZAPATA","Cihuatlán",22,"19:00","La libertad y la seguridad sexual","Interior"
"2023-08-28","Abuso sexual infantil",-105.1940553688748,19.91554592968577,"NO DISPONIBLE","Tomatlán",100,"23:00","La libertad y la seguridad sexual","Interior"
"2023-04-14","Abuso sexual infantil",-105.3290109972508,19.94248107773186,"NUEVO NAHUAPA","Tomatlán",100,"N.D.","La libertad y la seguridad sexual","Interior"
"2023-09-08","Abuso sexual infantil",-104.92487112356821,19.959155276911776,"NO DISPONIBLE","Tomatlán",100,"N.D. ","La libertad y la seguridad sexual","Interior"
"2023-05-28","Feminicidio",-104.10540496053284,19.422566544462427,"NO DISPONIBLE","Cuautitlán de García Barragán",27,"01:30","La vida y la integridad corporal","Interior"
"2023-04-07","Feminicidio",-104.57849059332105,19.24027432467387,"NO DISPONIBLE","Cihuatlán",22,"13:57","La vida y la integridad corporal","Interior"
