"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica","ID_municipio_unico"
"2020-03-17","Abuso sexual infantil",-103.68533643240173,20.034135436702265,"JUANACATLAN","Tapalpa",86,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN086"
"2020-01-08","Abuso sexual infantil",-103.6846721376261,20.03248419419638,"JUANACATLAN","Tapalpa",86,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN086"
"2020-04-22","Abuso sexual infantil",-103.60015541498579,19.897568013169025,"NO DISPONIBLE","Sayula",82,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN082"
"2020-04-22","Abuso sexual infantil",-103.69785230605147,19.92011278399221,"NO DISPONIBLE","Tapalpa",86,"N.D.","La libertad y la seguridad sexual","Interior","ENT14MUN086"
"2020-04-10","Feminicidio",-103.63310076062662,20.43365927262429,"BELLAVISTA","Acatlán de Juárez",2,"08:40","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-12-21","Feminicidio",-103.73256520085685,20.13679465555702,"EL SANJON","Atemajac de Brizuela",10,"16:30","La vida y la integridad corporal","Interior","ENT14MUN010"
"2020-10-26","Homicidio doloso",-103.89071798972337,20.34945896560729,"NO DISPONIBLE","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-01-30","Homicidio doloso",-103.82835260761038,20.358747679779604,"LAZARO CARDENAS","Cocula",24,"07:10","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-03-23","Homicidio doloso",-103.93907175325218,20.43418336757856,"CENTRO","San Martín Hidalgo",77,"08:05","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-03-28","Homicidio doloso",-103.76987218698474,20.40924683808329,"LA COFRADIA (LA COFRADIA DE LA LUZ)","Cocula",24,"23:10","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-01-18","Homicidio doloso",-103.80301758332538,20.499200249400083,"CAMICHINES","Cocula",24,"11:55","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-04-07","Homicidio doloso",-103.56503914776327,20.429510488573037,"NO DISPONIBLE","Acatlán de Juárez",2,"08:00","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-05-19","Homicidio doloso",-103.5956489669232,20.421050987097384,"ACATLAN DE JUAREZ","Acatlán de Juárez",2,"13:40","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-05-19","Homicidio doloso",-103.64823169411034,20.469188824810146,"NO DISPONIBLE","Acatlán de Juárez",2,"14:29","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-05-20","Homicidio doloso",-103.64878668323772,20.40502682598021,"NO DISPONIBLE","Villa Corona",114,"10:40","La vida y la integridad corporal","Interior","ENT14MUN114"
"2020-07-06","Homicidio doloso",-103.58750977970804,20.422984991592948,"LA LOMITA","Acatlán de Juárez",2,"12:30","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-07-10","Homicidio doloso",-103.55541440035307,20.42165414361423,"NO DISPONIBLE","Acatlán de Juárez",2,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-07-19","Homicidio doloso",-103.67043871510809,20.420518553944767,"SOLEDAD OCHOA","Villa Corona",114,"04:36","La vida y la integridad corporal","Interior","ENT14MUN114"
"2020-07-30","Homicidio doloso",-103.67499235149172,20.424229935886167,"EL MEZQUITAL","Villa Corona",114,"01:50","La vida y la integridad corporal","Interior","ENT14MUN114"
"2020-01-21","Homicidio doloso",-103.67183293200131,20.34904021544378,"ATOTONILCO EL BAJO","Villa Corona",114,"18:33","La vida y la integridad corporal","Interior","ENT14MUN114"
"2020-09-10","Homicidio doloso",-103.55907178708102,20.43225300574242,"NO DISPONIBLE","Acatlán de Juárez",2,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-09-14","Homicidio doloso",-103.56364494354183,20.42782400869405,"NO DISPONIBLE","Acatlán de Juárez",2,"18:35","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-12-07","Homicidio doloso",-103.58464175477967,20.42163106125763,"LA LOMITA","Acatlán de Juárez",2,"13:12","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-01-06","Homicidio doloso",-103.6382653653292,20.43568136517272,"BELLAVISTA","Acatlán de Juárez",2,"09:04","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-02-29","Homicidio doloso",-103.47598850786815,20.121828924201232,"NO DISPONIBLE","Teocuitatlán de Corona",92,"10:00","La vida y la integridad corporal","Interior","ENT14MUN092"
"2020-03-03","Homicidio doloso",-103.55568286397347,20.420828578601512,"NO DISPONIBLE","Acatlán de Juárez",2,"14:44","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-05-27","Homicidio doloso",-103.57239296501153,20.234807778617053,"ZACOALCO DE TORRES CENTRO","Zacoalco de Torres",119,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN119"
"2020-06-07","Homicidio doloso",-103.58651303154011,19.885769347331802,"POLANCO","Sayula",82,"19:00","La vida y la integridad corporal","Interior","ENT14MUN082"
"2020-01-14","Homicidio doloso",-103.45245310895893,19.90846597116574,"UNION DE GUADALUPE","Atoyac",14,"07:52","La vida y la integridad corporal","Interior","ENT14MUN014"
"2020-06-20","Homicidio doloso",-103.58127284646558,20.227269353376848,"SAN MIGUEL","Zacoalco de Torres",119,"18:40","La vida y la integridad corporal","Interior","ENT14MUN119"
"2020-07-29","Homicidio doloso",-103.57227000351882,20.231031324070873,"ZACOALCO DE TORRES CENTRO","Zacoalco de Torres",119,"14:20","La vida y la integridad corporal","Interior","ENT14MUN119"
"2020-09-02","Homicidio doloso",-103.60011800748418,19.878216951263962,"SAN MIGUEL","Sayula",82,"22:40","La vida y la integridad corporal","Interior","ENT14MUN082"
"2020-01-22","Homicidio doloso",-103.5709425901029,20.233289118191205,"ZACOALCO DE TORRES CENTRO","Zacoalco de Torres",119,"08:36","La vida y la integridad corporal","Interior","ENT14MUN119"
"2020-10-25","Homicidio doloso",-103.81993950393435,20.37397651582365,"RINCONADA","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-11-25","Homicidio doloso",-103.52360978371145,19.878007939091468,"NO DISPONIBLE","Sayula",82,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN082"
"2020-11-26","Homicidio doloso",-103.59993081127696,19.881529307353176,"CENTRO HISTORICO","Sayula",82,"00:49","La vida y la integridad corporal","Interior","ENT14MUN082"
"2020-12-18","Homicidio doloso",-103.58458204953934,19.8815881539221,"CRUZ BLANCA CENTRO","Sayula",82,"11:52","La vida y la integridad corporal","Interior","ENT14MUN082"
"2020-04-01","Homicidio doloso",-103.55090671648243,20.22366843561251,"RICARDO FLORES MAGON","Zacoalco de Torres",119,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN119"
"2020-08-01","Homicidio doloso",-103.62934722164557,20.484189636251884,"NO DISPONIBLE","Acatlán de Juárez",2,"00:30","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-07-27","Lesiones dolosas",-103.55212516228177,20.433086847387536,"NO DISPONIBLE","Acatlán de Juárez",2,"05:00","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-08-26","Lesiones dolosas",-103.77036510706041,20.410095249007206,"LA COFRADIA (LA COFRADIA DE LA LUZ)","Cocula",24,"00:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-09-21","Lesiones dolosas",-103.82278988767965,20.361822433396345,"LA ASCENCION","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-09-25","Lesiones dolosas",-103.94161227276037,20.437975433275973,"CENTRO","San Martín Hidalgo",77,"20:45","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-10-06","Lesiones dolosas",-103.86589258170888,20.384045244033164,"PALO VERDE","San Martín Hidalgo",77,"00:30","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-01-28","Lesiones dolosas",-103.91178919750976,20.43284424153214,"EL TEPEHUAJE DE MORELOS","San Martín Hidalgo",77,"18:00","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-10-14","Lesiones dolosas",-103.81845236548682,20.36693459846198,"SAN JUAN","Cocula",24,"00:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-10-28","Lesiones dolosas",-103.93505023153911,20.439877875427104,"CENTRO","San Martín Hidalgo",77,"22:35","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-11-04","Lesiones dolosas",-103.81946275023483,20.374707100869028,"RINCONADA","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-11-23","Lesiones dolosas",-103.82302159462871,20.366082361134985,"CENTRO","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-02-05","Lesiones dolosas",-103.82282058411101,20.364413046377425,"CENTRO","Cocula",24,"21:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-12-18","Lesiones dolosas",-103.93869193577865,20.432428162469595,"CENTRO","San Martín Hidalgo",77,"15:00","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-12-30","Lesiones dolosas",-103.84937327859568,20.56460445229773,"BUENAVISTA","San Martín Hidalgo",77,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-02-18","Lesiones dolosas",-103.91285501215036,20.316454278333733,"EL SAUCILLO","Cocula",24,"18:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-03-09","Lesiones dolosas",-103.91292174364742,20.31621193121613,"EL SAUCILLO","Cocula",24,"14:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-03-18","Lesiones dolosas",-103.92221175402938,20.43510180352031,"CENTRO","San Martín Hidalgo",77,"20:15","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-03-29","Lesiones dolosas",-103.8642299360977,20.436286484970093,"TATEPOSCO","Cocula",24,"16:20","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-04-14","Lesiones dolosas",-103.81835347370348,20.358583138408356,"LA ASCENCION","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-04-20","Lesiones dolosas",-103.81335228781522,20.378395047866526,"LOMAS DE COCULA","Cocula",24,"15:22","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-05-22","Lesiones dolosas",-103.83565418301733,20.37164943830927,"RINCONADA","Cocula",24,"14:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-05-25","Lesiones dolosas",-103.92962439082199,20.436633187315596,"CENTRO","San Martín Hidalgo",77,"01:00","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-05-31","Lesiones dolosas",-103.82557793442852,20.373535174739445,"RINCONADA","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-06-03","Lesiones dolosas",-103.89072211340577,20.34945879465051,"NO DISPONIBLE","Cocula",24,"N.D.","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-06-10","Lesiones dolosas",-103.81573871291017,20.378170918513245,"LOMAS DE COCULA","Cocula",24,"08:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-06-15","Lesiones dolosas",-103.85913302860374,20.505063974437963,"EL SALITRE","San Martín Hidalgo",77,"10:26","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-06-18","Lesiones dolosas",-103.96810033682219,20.44196058364306,"LAZARO CARDENAS","San Martín Hidalgo",77,"10:30","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-06-22","Lesiones dolosas",-103.82037701872255,20.37292455656704,"RINCONADA","Cocula",24,"22:50","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-07-13","Lesiones dolosas",-103.91211867147737,20.480836914445206,"NO DISPONIBLE","San Martín Hidalgo",77,"23:00","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-07-16","Lesiones dolosas",-103.8226518325025,20.355647673833847,"LAZARO CARDENAS","Cocula",24,"21:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-08-10","Lesiones dolosas",-103.94008461628198,20.431233146360043,"LLANO CHICO","San Martín Hidalgo",77,"20:00","La vida y la integridad corporal","Interior","ENT14MUN077"
"2020-08-11","Lesiones dolosas",-103.81333866180056,20.379212471458338,"LOMAS DE COCULA","Cocula",24,"01:30","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-08-20","Lesiones dolosas",-103.86434662752005,20.43706311141482,"TATEPOSCO","Cocula",24,"00:00","La vida y la integridad corporal","Interior","ENT14MUN024"
"2020-03-05","Lesiones dolosas",-103.5917657128103,20.427500722139325,"MIRAVALLE","Acatlán de Juárez",2,"21:30","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-03-18","Lesiones dolosas",-103.60686137163988,20.41877122033176,"EL PLAN","Acatlán de Juárez",2,"13:45","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-03-20","Lesiones dolosas",-103.5950459598847,20.422868977682654,"ACATLAN DE JUAREZ CENTRO","Acatlán de Juárez",2,"23:15","La vida y la integridad corporal","Interior","ENT14MUN002"
"2020-03-23","Lesiones dolosas",-103.74882140467227,20.33727234713772,"BUENAVISTA","Villa Corona",114,"20:10","La vida y la integridad corporal","Interior","ENT14MUN114"
