"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2018-02-19","Lesiones dolosas",-103.5911137,21.98417643,"SAN FRANCISCO","Villa Guerrero",115,"N.D.","La vida y la integridad corporal","Interior"
"2018-02-28","Lesiones dolosas",-103.3878056,22.18884707,"NO DISPONIBLE","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-03-02","Lesiones dolosas",-103.253914,22.09691056,"NO DISPONIBLE","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-03-06","Lesiones dolosas",-103.2675144,22.10294904,"DEL CERRITO 2","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-03-13","Lesiones dolosas",-103.2671776,22.11535602,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-03-15","Lesiones dolosas",-103.7277154,22.38854674,"CENTRO","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-03-20","Lesiones dolosas",-103.261599,22.1116617,"LOMAS DE ORIENTE","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-03-27","Lesiones dolosas",-103.8840133,22.60648362,"NO DISPONIBLE","Huejuquilla el Alto",42,"N.D.","La vida y la integridad corporal","Interior"
"2018-04-06","Lesiones dolosas",-103.2618431,22.11043297,"LOMAS DE ORIENTE","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-04-23","Lesiones dolosas",-103.5281222,21.97853938,"LA CRUZ","Totatiche",104,"N.D.","La vida y la integridad corporal","Interior"
"2018-04-25","Lesiones dolosas",-103.2753641,22.11171694,"SOYATITLAN","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-02","Lesiones dolosas",-103.267293,22.11377308,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-04","Lesiones dolosas",-103.895834,22.62930577,"TEMACHACO","Huejuquilla el Alto",42,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-04","Lesiones dolosas",-103.2563414,22.11223872,"LOMAS DE LA CRUZ","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-11","Lesiones dolosas",-103.2653338,22.11430004,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-16","Lesiones dolosas",-103.2683656,22.11310303,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-25","Lesiones dolosas",-103.5866826,21.9763359,"LA AVIACION","Villa Guerrero",115,"N.D.","La vida y la integridad corporal","Interior"
"2018-05-29","Lesiones dolosas",-104.0255922,22.31019686,"NO DISPONIBLE","Mezquitic",61,"N.D.","La vida y la integridad corporal","Interior"
"2018-06-05","Lesiones dolosas",-103.2563414,22.11223872,"LOMAS DE LA CRUZ","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-06-08","Lesiones dolosas",-103.2796488,22.10450488,"ACAPONETA","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-06-08","Lesiones dolosas",-103.8972619,22.62584304,"CENTRO","Huejuquilla el Alto",42,"N.D.","La vida y la integridad corporal","Interior"
"2018-06-19","Lesiones dolosas",-103.2666287,22.12903719,"LA CANTERA","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-06-19","Lesiones dolosas",-103.2669092,22.1118571,"CENTRO","Colotlán",25,"N.D.","La vida y la integridad corporal","Interior"
"2018-06-22","Lesiones dolosas",-103.2111663,22.35885342,"CENTRO","Huejucar",41,"N.D.","La vida y la integridad corporal","Interior"
